ParticipantID,Age,Gender,Musician,UseStreaming,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,FavoriteGenre,TrackID,CompressionThreshold,BassBoost,Genre,Year,RMSoverall,RMSdifference,Order,Liking,ResponseTime
32,33,Male,No,2,4,3,5,5,3,Rock,7,-12dB,Yes,Rock,1996,-25.2613056669179,-12.6033930761515,45,83,46.5308798401141
32,33,Male,No,2,4,3,5,5,3,Rock,8,-12dB,No,Rock,1999,-15.3994357781859,-6.72730641087322,48,90,19.3156681066098
32,33,Male,No,2,4,3,5,5,3,Rock,9,0dB,Yes,Pop,1998,-29.5685197324296,-16.3194569175572,42,24,45.8281846658832
32,33,Male,No,2,4,3,5,5,3,Rock,10,-12dB,Yes,Country,1996,-40.9731112574953,-22.3680113178577,12,32,89.1614583964411
32,33,Male,No,2,4,3,5,5,3,Rock,11,0dB,No,Pop,1998,-27.1464755740383,-14.3029329048323,47,6,44.4267256439381
32,33,Male,No,2,4,3,5,5,3,Rock,12,-12dB,No,Rock,1996,-17.6592942389464,-11.2244524788383,16,63,64.6149190944748
32,33,Male,No,2,4,3,5,5,3,Rock,13,0dB,No,Pop,2000,-18.955979230333,-10.7971501617426,50,8,35.8843826715157
32,33,Male,No,2,4,3,5,5,3,Rock,14,-12dB,Yes,Pop,1997,-27.3494242641391,-11.6181573096322,10,37,89.770509828086
32,33,Male,No,2,4,3,5,5,3,Rock,15,0dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,36,42,44.0839088625439
32,33,Male,No,2,4,3,5,5,3,Rock,16,0dB,Yes,Country,1997,-10.3488672148715,-6.5377493521138,17,20,76.4059260992642
32,33,Male,No,2,4,3,5,5,3,Rock,17,-12dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,44,65,56.1987729311792
32,33,Male,No,2,4,3,5,5,3,Rock,18,-24dB,No,Jazz,2000,-30.3655158769499,-16.295038107512,43,48,44.1877197419373
32,33,Male,No,2,4,3,5,5,3,Rock,19,-12dB,Yes,Pop,1998,-21.5508486328638,-10.541553480818,28,53,78.7386636877209
32,33,Male,No,2,4,3,5,5,3,Rock,20,-12dB,Yes,EDM,1999,-29.0661198109957,-14.4461934031361,4,57,96.1814762041575
32,33,Male,No,2,4,3,5,5,3,Rock,21,0dB,Yes,Country,1998,-31.3893381131428,-15.7322356697537,9,0,113.698747862371
32,33,Male,No,2,4,3,5,5,3,Rock,22,-24dB,No,Pop,1998,-14.5584479994376,-6.72173239786789,34,32,74.567635291057
32,33,Male,No,2,4,3,5,5,3,Rock,23,-24dB,No,Pop,2000,-36.3013482859906,-17.518730035296,60,58,34.8173389830966
32,33,Male,No,2,4,3,5,5,3,Rock,24,0dB,No,Country,2000,-29.3136010203115,-15.3676300122914,8,0,75.5549747703122
32,33,Male,No,2,4,3,5,5,3,Rock,25,0dB,No,Rock,1996,-27.2604363906305,-15.9832863039398,1,31,110.006851477858
32,33,Male,No,2,4,3,5,5,3,Rock,26,-12dB,No,Rock,1999,-24.2278339919142,-12.8128165484078,11,74,58.8810448460029
32,33,Male,No,2,4,3,5,5,3,Rock,27,-24dB,No,Rap,1995,-37.19641213035,-19.4553179355272,25,37,47.6761980817922
32,33,Male,No,2,4,3,5,5,3,Rock,28,-24dB,No,Rock,1998,-11.2026293233886,-6.95684264221807,52,63,27.628346681366
32,33,Male,No,2,4,3,5,5,3,Rock,29,-24dB,Yes,Rap,1999,-18.5677432954753,-7.23470237970906,31,49,71.9482643557289
32,33,Male,No,2,4,3,5,5,3,Rock,30,0dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,35,13,65.214981645564
32,33,Male,No,2,4,3,5,5,3,Rock,31,0dB,No,Country,2016,-16.5539859189734,-4.91828684332574,29,26,69.420800402566
32,33,Male,No,2,4,3,5,5,3,Rock,32,-12dB,No,Rap,2016,-2.41739738528889,2,33,77,30.2022486137944
32,33,Male,No,2,4,3,5,5,3,Rock,33,0dB,No,Rap,2017,-1.50247291287443,2,53,40,22.6000915975699
32,33,Male,No,2,4,3,5,5,3,Rock,34,-24dB,Yes,EDM,2017,-14.7004495254462,-3.31012250239976,7,34,78.9553459608466
32,33,Male,No,2,4,3,5,5,3,Rock,35,-24dB,No,Pop,2020,-20.9822503238241,-5.57571660224791,49,56,51.8999225197829
32,33,Male,No,2,4,3,5,5,3,Rock,36,-24dB,No,Pop,2017,-27.6483027718986,-7.91400717624922,6,12,122.616383764453
32,33,Male,No,2,4,3,5,5,3,Rock,37,-12dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,56,55,55.8370801264061
32,33,Male,No,2,4,3,5,5,3,Rock,38,-24dB,Yes,Pop,2015,-20.3354859012549,-3.99273708723822,19,41,69.6362368676518
32,33,Male,No,2,4,3,5,5,3,Rock,39,-12dB,No,Pop,2018,-13.9856867326503,1.94065273903765,18,38,61.3726313203625
32,33,Male,No,2,4,3,5,5,3,Rock,40,-24dB,No,Country,2018,-32.5668882314737,-10.2638737737957,38,10,75.7058086082722
32,33,Male,No,2,4,3,5,5,3,Rock,41,-24dB,Yes,Rap,2017,-15.2291914989461,-3.87102444020888,57,33,40.3111356362618
32,33,Male,No,2,4,3,5,5,3,Rock,42,-24dB,Yes,Rock,2017,-17.6494870594108,-4.80999566939024,27,73,59.3048933312554
32,33,Male,No,2,4,3,5,5,3,Rock,43,0dB,Yes,EDM,2015,-8.00325601979858,-0.000848381114475494,30,31,56.2914409142465
32,33,Male,No,2,4,3,5,5,3,Rock,44,-12dB,No,Rap,2018,-15.0272409543877,-1.8489683202307,22,38,64.6678050459932
32,33,Male,No,2,4,3,5,5,3,Rock,45,0dB,Yes,Rap,2018,-27.9509490911277,-8.22224036242201,39,19,41.1255713120677
32,33,Male,No,2,4,3,5,5,3,Rock,46,0dB,Yes,Rock,2019,-4.68100131800532,2,23,66,35.1210648489009
32,33,Male,No,2,4,3,5,5,3,Rock,47,0dB,Yes,EDM,2018,-17.4073426007487,-0.459121437307604,55,48,39.3800097813282
32,33,Male,No,2,4,3,5,5,3,Rock,48,-12dB,Yes,Pop,2015,-1,2,24,34,103.156629955934
32,33,Male,No,2,4,3,5,5,3,Rock,49,-24dB,No,Pop,2020,-18.1169293412745,-1.95281519459825,46,63,19.1373352589565
32,33,Male,No,2,4,3,5,5,3,Rock,50,-12dB,Yes,Rap,2019,-9.06481160872121,1.46139281427075,37,70,51.2728647425979
32,33,Male,No,2,4,3,5,5,3,Rock,51,-24dB,No,Rock,2016,-12.4488510880586,-1.60176515859202,13,50,62.3432373797963
32,33,Male,No,2,4,3,5,5,3,Rock,52,0dB,Yes,Country,2015,-19.576223623614,-4.10921949632705,41,29,45.0478354309559
32,33,Male,No,2,4,3,5,5,3,Rock,53,-24dB,No,Pop,2016,-24.4873109321946,-5.10465412855268,32,33,55.7718374949708
32,33,Male,No,2,4,3,5,5,3,Rock,54,0dB,No,EDM,2018,-7.68811692599838,0.55180041111766,51,9,27.0557612094212
32,33,Male,No,2,4,3,5,5,3,Rock,55,-24dB,No,Pop,2015,-18.3392094890571,-5.69438189159947,2,30,77.1939736595467
32,33,Male,No,2,4,3,5,5,3,Rock,56,0dB,No,Rap,2016,-29.92634705848,-10.1148295861984,40,36,61.41717684011
32,33,Male,No,2,4,3,5,5,3,Rock,57,-12dB,Yes,Country,2019,-26.8402548055807,-9.0735607190229,21,59,63.5661763556119
32,33,Male,No,2,4,3,5,5,3,Rock,58,-12dB,No,Rap,2019,-1,2,14,56,74.2439509430501
32,33,Male,No,2,4,3,5,5,3,Rock,59,0dB,Yes,Jazz,2016,-35.3334100487687,-12.5800558951344,59,38,43.3519391784273
32,33,Male,No,2,4,3,5,5,3,Rock,60,0dB,No,Pop,2020,-14.1556106782319,0.00754547374309667,54,32,37.9919372740892
33,27,Male,No,5,4,4,5,6,2,Rock,1,-12dB,No,Pop,1997,-23.7403427378226,-14.0670332200706,49,100,6.9288169270778
33,27,Male,No,5,4,4,5,6,2,Rock,2,0dB,Yes,Jazz,1999,-40.0939485490335,-20.454962798475,58,54,43.3328164842237
33,27,Male,No,5,4,4,5,6,2,Rock,3,0dB,Yes,Pop,1997,-23.7118176893998,-10.7596445290569,22,49,59.3402017042913
33,27,Male,No,5,4,4,5,6,2,Rock,4,-24dB,No,Rock,2000,-20.5666610946666,-8.48108548413992,43,88,16.775355649173
33,27,Male,No,5,4,4,5,6,2,Rock,5,0dB,Yes,Pop,1999,-12.5235006864689,-7.15866246887489,7,59,61.9680924080393
33,27,Male,No,5,4,4,5,6,2,Rock,6,-12dB,No,Classical,1995,-54.6463468785541,-37.1192504032952,45,56,51.2418742264241
33,27,Male,No,5,4,4,5,6,2,Rock,7,-24dB,No,Rock,1996,-25.2613056669179,-12.6033930761515,21,88,38.0738382560606
33,27,Male,No,5,4,4,5,6,2,Rock,8,0dB,No,Rock,1999,-15.3994357781859,-6.72730641087322,6,93,37.1994651918152
33,27,Male,No,5,4,4,5,6,2,Rock,9,0dB,Yes,Pop,1998,-29.5685197324296,-16.3194569175572,46,75,24.3474557824913
33,27,Male,No,5,4,4,5,6,2,Rock,10,-24dB,Yes,Country,1996,-40.9731112574953,-22.3680113178577,14,65,66.9220536449111
33,27,Male,No,5,4,4,5,6,2,Rock,11,0dB,Yes,Pop,1998,-27.1464755740383,-14.3029329048323,18,52,42.5999075859555
33,27,Male,No,5,4,4,5,6,2,Rock,12,-12dB,No,Rock,1996,-17.6592942389464,-11.2244524788383,23,100,39.6172024300143
33,27,Male,No,5,4,4,5,6,2,Rock,13,0dB,Yes,Pop,2000,-18.955979230333,-10.7971501617426,4,83,45.6688366319357
33,27,Male,No,5,4,4,5,6,2,Rock,14,0dB,Yes,Pop,1997,-27.3494242641391,-11.6181573096322,56,55,19.3283279342743
33,27,Male,No,5,4,4,5,6,2,Rock,15,-12dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,34,100,39.0104322826516
33,27,Male,No,5,4,4,5,6,2,Rock,16,-12dB,Yes,Country,1997,-10.3488672148715,-6.5377493521138,9,86,64.3746007030782
33,27,Male,No,5,4,4,5,6,2,Rock,17,-12dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,55,88,16.5801840210265
33,27,Male,No,5,4,4,5,6,2,Rock,18,0dB,Yes,Jazz,2000,-30.3655158769499,-16.295038107512,3,79,63.5529874891065
33,27,Male,No,5,4,4,5,6,2,Rock,19,-12dB,Yes,Pop,1998,-21.5508486328638,-10.541553480818,57,95,23.5572778856952
33,27,Male,No,5,4,4,5,6,2,Rock,20,-24dB,Yes,EDM,1999,-29.0661198109957,-14.4461934031361,13,60,83.6710715820027
33,27,Male,No,5,4,4,5,6,2,Rock,21,0dB,No,Country,1998,-31.3893381131428,-15.7322356697537,8,26,57.5743868145958
33,27,Male,No,5,4,4,5,6,2,Rock,22,-12dB,No,Pop,1998,-14.5584479994376,-6.72173239786789,44,100,8.82942534994659
33,27,Male,No,5,4,4,5,6,2,Rock,23,0dB,Yes,Pop,2000,-36.3013482859906,-17.518730035296,5,66,73.2985212638508
33,27,Male,No,5,4,4,5,6,2,Rock,24,0dB,No,Country,2000,-29.3136010203115,-15.3676300122914,35,13,52.4540861496346
33,27,Male,No,5,4,4,5,6,2,Rock,25,-24dB,Yes,Rock,1996,-27.2604363906305,-15.9832863039398,30,91,32.750228901957
33,27,Male,No,5,4,4,5,6,2,Rock,26,-12dB,No,Rock,1999,-24.2278339919142,-12.8128165484078,60,100,0.998115945725621
33,27,Male,No,5,4,4,5,6,2,Rock,27,-24dB,Yes,Rap,1995,-37.19641213035,-19.4553179355272,28,63,54.7955987035478
33,27,Male,No,5,4,4,5,6,2,Rock,28,-24dB,No,Rock,1998,-11.2026293233886,-6.95684264221807,41,100,17.2805550965779
33,27,Male,No,5,4,4,5,6,2,Rock,29,-12dB,No,Rap,1999,-18.5677432954753,-7.23470237970906,10,100,42.8797631105766
33,27,Male,No,5,4,4,5,6,2,Rock,30,0dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,50,42,44.4060627358754
33,27,Male,No,5,4,4,5,6,2,Rock,31,0dB,No,Country,2016,-16.5539859189734,-4.91828684332574,11,80,42.0226732792961
33,27,Male,No,5,4,4,5,6,2,Rock,32,-24dB,Yes,Rap,2016,-2.41739738528889,2,51,86,34.8964797439918
33,27,Male,No,5,4,4,5,6,2,Rock,33,-24dB,No,Rap,2017,-1.50247291287443,2,15,98,56.3052630120726
33,27,Male,No,5,4,4,5,6,2,Rock,34,-12dB,Yes,EDM,2017,-14.7004495254462,-3.31012250239976,39,98,32.518927624531
33,27,Male,No,5,4,4,5,6,2,Rock,35,-24dB,No,Pop,2020,-20.9822503238241,-5.57571660224791,47,69,33.3291909355193
33,27,Male,No,5,4,4,5,6,2,Rock,36,-12dB,Yes,Pop,2017,-27.6483027718986,-7.91400717624922,32,75,36.1519219778773
33,27,Male,No,5,4,4,5,6,2,Rock,37,-24dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,19,70,99.5697815174732
33,27,Male,No,5,4,4,5,6,2,Rock,38,0dB,Yes,Pop,2015,-20.3354859012549,-3.99273708723822,42,70,23.9440053927627
33,27,Male,No,5,4,4,5,6,2,Rock,39,0dB,No,Pop,2018,-13.9856867326503,1.94065273903765,26,55,37.0457782636605
33,27,Male,No,5,4,4,5,6,2,Rock,40,-24dB,No,Country,2018,-32.5668882314737,-10.2638737737957,2,67,69.4127303449273
33,27,Male,No,5,4,4,5,6,2,Rock,41,-12dB,Yes,Rap,2017,-15.2291914989461,-3.87102444020888,20,57,55.948636914849
33,27,Male,No,5,4,4,5,6,2,Rock,42,-24dB,No,Rock,2017,-17.6494870594108,-4.80999566939024,37,100,16.3701632622361
33,27,Male,No,5,4,4,5,6,2,Rock,43,-12dB,No,EDM,2015,-8.00325601979858,-0.000848381114475494,38,100,21.7182539253075
33,27,Male,No,5,4,4,5,6,2,Rock,44,0dB,Yes,Rap,2018,-15.0272409543877,-1.8489683202307,16,59,49.642889706718
33,27,Male,No,5,4,4,5,6,2,Rock,45,-12dB,No,Rap,2018,-27.9509490911277,-8.22224036242201,25,86,41.00163956494
33,27,Male,No,5,4,4,5,6,2,Rock,46,-24dB,No,Rock,2019,-4.68100131800532,2,24,100,22.4882491972184
33,27,Male,No,5,4,4,5,6,2,Rock,47,-12dB,Yes,EDM,2018,-17.4073426007487,-0.459121437307604,40,99,29.9030477272008
33,27,Male,No,5,4,4,5,6,2,Rock,48,-12dB,No,Pop,2015,-1,2,31,88,25.3974657124981
33,27,Male,No,5,4,4,5,6,2,Rock,49,-24dB,Yes,Pop,2020,-18.1169293412745,-1.95281519459825,27,76,40.7613481411984
33,27,Male,No,5,4,4,5,6,2,Rock,50,-12dB,No,Rap,2019,-9.06481160872121,1.46139281427075,59,100,1.04140060413645
33,27,Male,No,5,4,4,5,6,2,Rock,51,0dB,No,Rock,2016,-12.4488510880586,-1.60176515859202,52,76,9.31279603430742
33,27,Male,No,5,4,4,5,6,2,Rock,52,-24dB,No,Country,2015,-19.576223623614,-4.10921949632705,12,87,58.273791077327
33,27,Male,No,5,4,4,5,6,2,Rock,53,-12dB,Yes,Pop,2016,-24.4873109321946,-5.10465412855268,53,76,28.4515015234967
33,27,Male,No,5,4,4,5,6,2,Rock,54,-12dB,Yes,EDM,2018,-7.68811692599838,0.55180041111766,29,100,26.5293152706503
33,27,Male,No,5,4,4,5,6,2,Rock,55,0dB,Yes,Pop,2015,-18.3392094890571,-5.69438189159947,17,62,49.3138260538238
33,27,Male,No,5,4,4,5,6,2,Rock,56,-12dB,No,Rap,2016,-29.92634705848,-10.1148295861984,1,100,55.3858290781391
33,27,Male,No,5,4,4,5,6,2,Rock,57,0dB,No,Country,2019,-26.8402548055807,-9.0735607190229,48,47,31.7194248709019
33,27,Male,No,5,4,4,5,6,2,Rock,58,0dB,No,Rap,2019,-1,2,36,78,21.4883847478957
33,27,Male,No,5,4,4,5,6,2,Rock,59,0dB,No,Jazz,2016,-35.3334100487687,-12.5800558951344,33,36,40.1328521603729
33,27,Male,No,5,4,4,5,6,2,Rock,60,-12dB,No,Pop,2020,-14.1556106782319,0.00754547374309667,54,99,14.2868494432462
34,24,Female,No,4,4,4,4,5,2,EDM,1,-24dB,Yes,Pop,1997,-23.7403427378226,-14.0670332200706,3,53,82.9841122189133
34,24,Female,No,4,4,4,4,5,2,EDM,2,-24dB,No,Jazz,1999,-40.0939485490335,-20.454962798475,31,35,44.4738344920298
34,24,Female,No,4,4,4,4,5,2,EDM,3,0dB,Yes,Pop,1997,-23.7118176893998,-10.7596445290569,26,29,73.4627952090966
34,24,Female,No,4,4,4,4,5,2,EDM,4,0dB,No,Rock,2000,-20.5666610946666,-8.48108548413992,20,20,64.7505683816188
34,24,Female,No,4,4,4,4,5,2,EDM,5,-24dB,No,Pop,1999,-12.5235006864689,-7.15866246887489,60,53,35.3266216758938
34,24,Female,No,4,4,4,4,5,2,EDM,6,0dB,Yes,Classical,1995,-54.6463468785541,-37.1192504032952,42,13,83.3719921664851
34,24,Female,No,4,4,4,4,5,2,EDM,7,-12dB,No,Rock,1996,-25.2613056669179,-12.6033930761515,21,63,56.852061629403
34,24,Female,No,4,4,4,4,5,2,EDM,8,0dB,No,Rock,1999,-15.3994357781859,-6.72730641087322,59,49,13.2837009732922
34,24,Female,No,4,4,4,4,5,2,EDM,9,-24dB,Yes,Pop,1998,-29.5685197324296,-16.3194569175572,44,45,60.3723281174543
34,24,Female,No,4,4,4,4,5,2,EDM,10,-12dB,Yes,Country,1996,-40.9731112574953,-22.3680113178577,8,55,90.3192322451804
34,24,Female,No,4,4,4,4,5,2,EDM,11,-24dB,Yes,Pop,1998,-27.1464755740383,-14.3029329048323,17,34,76.7608394445307
34,24,Female,No,4,4,4,4,5,2,EDM,12,-24dB,Yes,Rock,1996,-17.6592942389464,-11.2244524788383,6,38,94.1612507568335
34,24,Female,No,4,4,4,4,5,2,EDM,13,0dB,Yes,Pop,2000,-18.955979230333,-10.7971501617426,40,43,52.3663524449898
34,24,Female,No,4,4,4,4,5,2,EDM,14,-24dB,No,Pop,1997,-27.3494242641391,-11.6181573096322,18,35,90.2611424810714
34,24,Female,No,4,4,4,4,5,2,EDM,15,-24dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,45,57,32.9693831846016
34,24,Female,No,4,4,4,4,5,2,EDM,16,-12dB,No,Country,1997,-10.3488672148715,-6.5377493521138,35,58,36.3221340090816
34,24,Female,No,4,4,4,4,5,2,EDM,17,-12dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,5,81,55.9014354177815
34,24,Female,No,4,4,4,4,5,2,EDM,18,-24dB,Yes,Jazz,2000,-30.3655158769499,-16.295038107512,34,53,69.9674996048527
34,24,Female,No,4,4,4,4,5,2,EDM,19,-12dB,Yes,Pop,1998,-21.5508486328638,-10.541553480818,55,75,31.1753753201441
34,24,Female,No,4,4,4,4,5,2,EDM,20,-24dB,Yes,EDM,1999,-29.0661198109957,-14.4461934031361,33,75,45.8064852300087
34,24,Female,No,4,4,4,4,5,2,EDM,21,-24dB,Yes,Country,1998,-31.3893381131428,-15.7322356697537,25,35,65.1265459685377
34,24,Female,No,4,4,4,4,5,2,EDM,22,-12dB,No,Pop,1998,-14.5584479994376,-6.72173239786789,29,73,25.9053162897164
34,24,Female,No,4,4,4,4,5,2,EDM,23,-12dB,Yes,Pop,2000,-36.3013482859906,-17.518730035296,15,68,68.3257920254037
34,24,Female,No,4,4,4,4,5,2,EDM,24,0dB,No,Country,2000,-29.3136010203115,-15.3676300122914,50,14,45.4962839727446
34,24,Female,No,4,4,4,4,5,2,EDM,25,-24dB,No,Rock,1996,-27.2604363906305,-15.9832863039398,28,57,53.4980388783036
34,24,Female,No,4,4,4,4,5,2,EDM,26,-12dB,No,Rock,1999,-24.2278339919142,-12.8128165484078,2,68,54.2767365678433
34,24,Female,No,4,4,4,4,5,2,EDM,27,0dB,No,Rap,1995,-37.19641213035,-19.4553179355272,56,8,66.6312590967788
34,24,Female,No,4,4,4,4,5,2,EDM,28,-12dB,No,Rock,1998,-11.2026293233886,-6.95684264221807,43,69,27.6554789474247
34,24,Female,No,4,4,4,4,5,2,EDM,29,-12dB,No,Rap,1999,-18.5677432954753,-7.23470237970906,14,78,74.1332935700447
34,24,Female,No,4,4,4,4,5,2,EDM,30,0dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,13,22,74.9519978816445
34,24,Female,No,4,4,4,4,5,2,EDM,31,0dB,No,Country,2016,-16.5539859189734,-4.91828684332574,11,34,77.2388650038907
34,24,Female,No,4,4,4,4,5,2,EDM,32,-12dB,No,Rap,2016,-2.41739738528889,2,57,76,8.85933863541809
34,24,Female,No,4,4,4,4,5,2,EDM,33,-24dB,Yes,Rap,2017,-1.50247291287443,2,23,65,58.7970015713231
34,24,Female,No,4,4,4,4,5,2,EDM,34,-24dB,Yes,EDM,2017,-14.7004495254462,-3.31012250239976,9,75,51.671181461586
34,24,Female,No,4,4,4,4,5,2,EDM,35,-24dB,Yes,Pop,2020,-20.9822503238241,-5.57571660224791,7,44,84.8238164682512
34,24,Female,No,4,4,4,4,5,2,EDM,36,-12dB,No,Pop,2017,-27.6483027718986,-7.91400717624922,38,80,59.1460243876833
34,24,Female,No,4,4,4,4,5,2,EDM,37,0dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,48,32,54.129080239146
34,24,Female,No,4,4,4,4,5,2,EDM,38,-12dB,No,Pop,2015,-20.3354859012549,-3.99273708723822,22,74,36.1067602125049
34,24,Female,No,4,4,4,4,5,2,EDM,39,-12dB,No,Pop,2018,-13.9856867326503,1.94065273903765,53,73,28.4811022658448
34,24,Female,No,4,4,4,4,5,2,EDM,40,-12dB,No,Country,2018,-32.5668882314737,-10.2638737737957,58,52,39.7952677817255
34,24,Female,No,4,4,4,4,5,2,EDM,41,-24dB,No,Rap,2017,-15.2291914989461,-3.87102444020888,49,56,40.7418078685551
34,24,Female,No,4,4,4,4,5,2,EDM,42,-24dB,No,Rock,2017,-17.6494870594108,-4.80999566939024,46,71,31.579090745583
34,24,Female,No,4,4,4,4,5,2,EDM,43,-24dB,Yes,EDM,2015,-8.00325601979858,-0.000848381114475494,51,73,27.8973692531347
34,24,Female,No,4,4,4,4,5,2,EDM,44,-24dB,Yes,Rap,2018,-15.0272409543877,-1.8489683202307,37,47,51.1500090152696
34,24,Female,No,4,4,4,4,5,2,EDM,45,0dB,No,Rap,2018,-27.9509490911277,-8.22224036242201,16,13,80.6836993927524
34,24,Female,No,4,4,4,4,5,2,EDM,46,-24dB,Yes,Rock,2019,-4.68100131800532,2,54,72,28.2992848824205
34,24,Female,No,4,4,4,4,5,2,EDM,47,-12dB,No,EDM,2018,-17.4073426007487,-0.459121437307604,47,100,10.8393397503933
34,24,Female,No,4,4,4,4,5,2,EDM,48,0dB,No,Pop,2015,-1,2,12,40,76.6706627952325
34,24,Female,No,4,4,4,4,5,2,EDM,49,0dB,Yes,Pop,2020,-18.1169293412745,-1.95281519459825,32,55,60.1519311495018
34,24,Female,No,4,4,4,4,5,2,EDM,50,-24dB,No,Rap,2019,-9.06481160872121,1.46139281427075,24,53,45.0645246691281
34,24,Female,No,4,4,4,4,5,2,EDM,51,-12dB,Yes,Rock,2016,-12.4488510880586,-1.60176515859202,19,86,51.9487442455685
34,24,Female,No,4,4,4,4,5,2,EDM,52,0dB,Yes,Country,2015,-19.576223623614,-4.10921949632705,10,61,72.8825602339224
34,24,Female,No,4,4,4,4,5,2,EDM,53,-24dB,No,Pop,2016,-24.4873109321946,-5.10465412855268,30,51,85.4214839047147
34,24,Female,No,4,4,4,4,5,2,EDM,54,0dB,Yes,EDM,2018,-7.68811692599838,0.55180041111766,39,78,21.6782666449121
34,24,Female,No,4,4,4,4,5,2,EDM,55,-24dB,Yes,Pop,2015,-18.3392094890571,-5.69438189159947,41,68,42.7352335474396
34,24,Female,No,4,4,4,4,5,2,EDM,56,-24dB,No,Rap,2016,-29.92634705848,-10.1148295861984,36,69,38.369176233749
34,24,Female,No,4,4,4,4,5,2,EDM,57,-12dB,No,Country,2019,-26.8402548055807,-9.0735607190229,27,67,60.2891997712326
34,24,Female,No,4,4,4,4,5,2,EDM,58,-12dB,Yes,Rap,2019,-1,2,1,96,91.0767021717188
34,24,Female,No,4,4,4,4,5,2,EDM,59,-24dB,No,Jazz,2016,-35.3334100487687,-12.5800558951344,52,57,35.1305953311599
34,24,Female,No,4,4,4,4,5,2,EDM,60,-24dB,Yes,Pop,2020,-14.1556106782319,0.00754547374309667,4,47,83.7240081615526
35,34,Male,No,3,4,4,5,6,2,Rock,1,-12dB,No,Pop,1997,-23.7403427378226,-14.0670332200706,10,60,74.914795065588
35,34,Male,No,3,4,4,5,6,2,Rock,2,0dB,Yes,Jazz,1999,-40.0939485490335,-20.454962798475,4,29,84.9044648531241
35,34,Male,No,3,4,4,5,6,2,Rock,3,-12dB,No,Pop,1997,-23.7118176893998,-10.7596445290569,5,60,90.5461636134929
35,34,Male,No,3,4,4,5,6,2,Rock,4,-24dB,Yes,Rock,2000,-20.5666610946666,-8.48108548413992,34,60,80.9598839262184
35,34,Male,No,3,4,4,5,6,2,Rock,5,0dB,No,Pop,1999,-12.5235006864689,-7.15866246887489,46,33,45.1192023867879
35,34,Male,No,3,4,4,5,6,2,Rock,6,0dB,Yes,Classical,1995,-54.6463468785541,-37.1192504032952,51,19,54.1104765461858
35,34,Male,No,3,4,4,5,6,2,Rock,7,-24dB,No,Rock,1996,-25.2613056669179,-12.6033930761515,39,70,41.9431045708056
35,34,Male,No,3,4,4,5,6,2,Rock,8,-12dB,No,Rock,1999,-15.3994357781859,-6.72730641087322,7,100,45.7282056150904
35,34,Male,No,3,4,4,5,6,2,Rock,9,0dB,Yes,Pop,1998,-29.5685197324296,-16.3194569175572,28,36,64.6945098472156
35,34,Male,No,3,4,4,5,6,2,Rock,10,-12dB,Yes,Country,1996,-40.9731112574953,-22.3680113178577,27,63,83.4472265971114
35,34,Male,No,3,4,4,5,6,2,Rock,11,-24dB,Yes,Pop,1998,-27.1464755740383,-14.3029329048323,23,49,83.6958286931733
35,34,Male,No,3,4,4,5,6,2,Rock,12,-24dB,No,Rock,1996,-17.6592942389464,-11.2244524788383,44,63,61.2507034177249
35,34,Male,No,3,4,4,5,6,2,Rock,13,0dB,No,Pop,2000,-18.955979230333,-10.7971501617426,57,32,23.1567445045073
35,34,Male,No,3,4,4,5,6,2,Rock,14,0dB,No,Pop,1997,-27.3494242641391,-11.6181573096322,41,22,62.8066931587451
35,34,Male,No,3,4,4,5,6,2,Rock,15,0dB,Yes,Rock,1997,-28.1476303652271,-14.9605215485624,55,63,30.1348605371437
35,34,Male,No,3,4,4,5,6,2,Rock,16,0dB,Yes,Country,1997,-10.3488672148715,-6.5377493521138,52,47,43.5494355236009
35,34,Male,No,3,4,4,5,6,2,Rock,17,-24dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,29,28,62.0525241797683
35,34,Male,No,3,4,4,5,6,2,Rock,18,-24dB,Yes,Jazz,2000,-30.3655158769499,-16.295038107512,42,76,52.2314296627339
35,34,Male,No,3,4,4,5,6,2,Rock,19,-24dB,No,Pop,1998,-21.5508486328638,-10.541553480818,38,61,57.7113466504281
35,34,Male,No,3,4,4,5,6,2,Rock,20,-24dB,No,EDM,1999,-29.0661198109957,-14.4461934031361,53,26,75.2185535790722
35,34,Male,No,3,4,4,5,6,2,Rock,21,-24dB,No,Country,1998,-31.3893381131428,-15.7322356697537,20,22,87.6859717174466
35,34,Male,No,3,4,4,5,6,2,Rock,22,0dB,Yes,Pop,1998,-14.5584479994376,-6.72173239786789,11,39,97.4209894042681
